ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-11-28,568.468306377707,534.6077447183523,596.0900356535079,568.1510983670468,568.7923010752573,-3.137141280289377,-3.137141280289377,-3.137141280289377,-1.1672393741218539,-1.1672393741218539,-1.1672393741218539,-1.9699019061675231,-1.9699019061675231,-1.9699019061675231,0.0,0.0,0.0,565.3311650974176
2022-11-29,568.4701868754815,536.5339759222434,598.2713817760283,568.1491363299369,568.7967855496539,-1.7171842632618233,-1.7171842632618233,-1.7171842632618233,-0.16422379582881336,-0.16422379582881336,-0.16422379582881336,-1.55296046743301,-1.55296046743301,-1.55296046743301,0.0,0.0,0.0,566.7530026122197
2022-11-30,568.4720673732561,535.6247200152909,596.4270456522934,568.1474511354878,568.8017244905686,-3.2006490291927348,-3.2006490291927348,-3.2006490291927348,-2.119750835993755,-2.119750835993755,-2.119750835993755,-1.0808981931989794,-1.0808981931989794,-1.0808981931989794,0.0,0.0,0.0,565.2714183440634
2022-12-01,568.4739478710306,538.291825028576,598.4553533107447,568.1459547829852,568.8068190819193,0.15024438740579546,0.15024438740579546,0.15024438740579546,0.7127744360054504,0.7127744360054504,0.7127744360054504,-0.562530048599655,-0.562530048599655,-0.562530048599655,0.0,0.0,0.0,568.6241922584364
2022-12-02,568.4758283688052,538.0416533370358,600.3768168621842,568.1439712289383,568.8110017072041,1.9014512675825275,1.9014512675825275,1.9014512675825275,1.9097870079567962,1.9097870079567962,1.9097870079567962,-0.008335740374268655,-0.008335740374268655,-0.008335740374268655,0.0,0.0,0.0,570.3772796363877
2022-12-03,568.4777088665797,539.2551612916562,600.2505480237248,568.1434889866409,568.8147357896935,1.382274695908551,1.382274695908551,1.382274695908551,0.812487920914222,0.812487920914222,0.812487920914222,0.5697867749943291,0.5697867749943291,0.5697867749943291,0.0,0.0,0.0,569.8599835624883
2022-12-04,568.4795893643544,538.3164994669229,597.9087631749562,568.1430067443436,568.8184290430597,1.1749771311390123,1.1749771311390123,1.1749771311390123,0.016164641073923854,0.016164641073923854,0.016164641073923854,1.1588124900650885,1.1588124900650885,1.1588124900650885,0.0,0.0,0.0,569.6545664954934
2022-12-05,568.481469862129,538.847271506325,599.0861713336722,568.1416963643317,568.822122296426,0.5776781207264499,0.5776781207264499,0.5776781207264499,-1.1672393741222464,-1.1672393741222464,-1.1672393741222464,1.7449174948486963,1.7449174948486963,1.7449174948486963,0.0,0.0,0.0,569.0591479828554
2022-12-06,568.4833503599035,537.5382095971155,601.2977587682204,568.1404151453158,568.8258155497921,2.149611407348688,2.149611407348688,2.149611407348688,-0.16422379582934482,-0.16422379582934482,-0.16422379582934482,2.3138352031780323,2.3138352031780323,2.3138352031780323,0.0,0.0,0.0,570.6329617672523
2022-12-07,568.4852308576781,538.6003151429602,595.4540928238071,568.1397931871253,568.8295088031583,0.7314800828094662,0.7314800828094662,0.7314800828094662,-2.1197508359902235,-2.1197508359902235,-2.1197508359902235,2.85123091879969,2.85123091879969,2.85123091879969,0.0,0.0,0.0,569.2167109404875
